,value,percentage,tipo_energia,fecha
4586,180300.44,0.28,Renovable,2017-07-22
4587,183431.13,0.3,Renovable,2017-07-23
4588,252717.34,0.35,Renovable,2017-07-24
4589,261371.79,0.36,Renovable,2017-07-25
4590,185326.01,0.26,Renovable,2017-07-26
4591,174655.27,0.23,Renovable,2017-07-27
4592,174594.26,0.23,Renovable,2017-07-28
4593,215395.55,0.31,Renovable,2017-07-29
4594,196857.82,0.3,Renovable,2017-07-30
4595,204066.85,0.27,Renovable,2017-07-31
4596,152740.58,0.2,Renovable,2017-08-01
4597,181146.54,0.23,Renovable,2017-08-02
4598,176281.17,0.23,Renovable,2017-08-03
4599,184247.1,0.23,Renovable,2017-08-04
4600,241585.11,0.34,Renovable,2017-08-05
4601,287606.19,0.42,Renovable,2017-08-06
4602,235342.57,0.31,Renovable,2017-08-07
4603,258222.47,0.34,Renovable,2017-08-08
4604,261666.13,0.36,Renovable,2017-08-09
4605,291881.77,0.41,Renovable,2017-08-10
4606,258173.9,0.37,Renovable,2017-08-11
4607,214804.95,0.35,Renovable,2017-08-12
4608,213377.19,0.36,Renovable,2017-08-13
4609,228601.87,0.35,Renovable,2017-08-14
4610,173543.39,0.28,Renovable,2017-08-15
4611,151277.05,0.23,Renovable,2017-08-16
4612,163805.19,0.24,Renovable,2017-08-17
4613,199656.14,0.29,Renovable,2017-08-18
4614,243243.3,0.38,Renovable,2017-08-19
4615,256384.27,0.41,Renovable,2017-08-20
4616,202121.18,0.29,Renovable,2017-08-21
4617,195677.54,0.26,Renovable,2017-08-22
4618,183216.04,0.24,Renovable,2017-08-23
4619,207476.44,0.28,Renovable,2017-08-24
4620,179899.98,0.25,Renovable,2017-08-25
4621,176098.71,0.27,Renovable,2017-08-26
4622,177908.36,0.29,Renovable,2017-08-27
4623,163294.63,0.23,Renovable,2017-08-28
4624,136541.37,0.19,Renovable,2017-08-29
4625,145552.08,0.21,Renovable,2017-08-30
4626,195796.87,0.29,Renovable,2017-08-31
4627,238768.42,0.36,Renovable,2017-09-01
4628,225377.27,0.37,Renovable,2017-09-02
4629,155420.71,0.28,Renovable,2017-09-03
4630,170576.49,0.25,Renovable,2017-09-04
4631,171082.31,0.24,Renovable,2017-09-05
4632,257791.67,0.35,Renovable,2017-09-06
4633,221523.7,0.31,Renovable,2017-09-07
4634,170826.02,0.25,Renovable,2017-09-08
4635,271787.28,0.43,Renovable,2017-09-09
4636,279266.16,0.44,Renovable,2017-09-10
4637,261676.16,0.39,Renovable,2017-09-11
4638,201023.44,0.29,Renovable,2017-09-12
4639,199607.15,0.28,Renovable,2017-09-13
4640,239797.88,0.33,Renovable,2017-09-14
4641,247907.3,0.36,Renovable,2017-09-15
4642,187962.97,0.31,Renovable,2017-09-16
4643,155597.99,0.27,Renovable,2017-09-17
4644,221481.63,0.33,Renovable,2017-09-18
4645,193469.53,0.27,Renovable,2017-09-19
4646,150069.28,0.21,Renovable,2017-09-20
4647,160077.55,0.22,Renovable,2017-09-21
4648,200812.75,0.28,Renovable,2017-09-22
4649,174709.97,0.28,Renovable,2017-09-23
4650,160000.07,0.27,Renovable,2017-09-24
4651,195730.41,0.27,Renovable,2017-09-25
4652,142207.87,0.2,Renovable,2017-09-26
4653,138584.12,0.2,Renovable,2017-09-27
4654,152140.37,0.21,Renovable,2017-09-28
4655,138291.17,0.19,Renovable,2017-09-29
4656,110028.2,0.18,Renovable,2017-09-30
4657,134674.87,0.23,Renovable,2017-10-01
4658,175845.03,0.25,Renovable,2017-10-02
4659,160678.38,0.22,Renovable,2017-10-03
4660,164137.2,0.21,Renovable,2017-10-04
4661,176286.3,0.24,Renovable,2017-10-05
4662,260714.78,0.33,Renovable,2017-10-06
4663,191204.55,0.29,Renovable,2017-10-07
4664,148781.57,0.25,Renovable,2017-10-08
4665,126289.26,0.17,Renovable,2017-10-09
4666,101437.85,0.14,Renovable,2017-10-10
4667,131658.39,0.18,Renovable,2017-10-11
4668,118807.17,0.18,Renovable,2017-10-12
4669,117500.33,0.18,Renovable,2017-10-13
4670,128649.28,0.21,Renovable,2017-10-14
4671,213582.39,0.35,Renovable,2017-10-15
4672,212615.34,0.3,Renovable,2017-10-16
4673,207057.26,0.28,Renovable,2017-10-17
4674,173684.71,0.24,Renovable,2017-10-18
4675,187113.67,0.25,Renovable,2017-10-19
4676,210950.89,0.3,Renovable,2017-10-20
4677,189150.73,0.31,Renovable,2017-10-21
4678,158065.78,0.28,Renovable,2017-10-22
4679,140980.18,0.21,Renovable,2017-10-23
4680,152983.14,0.22,Renovable,2017-10-24
4681,151868.04,0.21,Renovable,2017-10-25
4682,149801.03,0.21,Renovable,2017-10-26
4683,212251.76,0.3,Renovable,2017-10-27
4684,262930.77,0.42,Renovable,2017-10-28
4685,247811.05,0.39,Renovable,2017-10-29
4686,268309.68,0.36,Renovable,2017-10-30
4687,178363.05,0.25,Renovable,2017-10-31
4688,196261.34,0.32,Renovable,2017-11-01
4689,149451.94,0.21,Renovable,2017-11-02
4690,126215.96,0.18,Renovable,2017-11-03
4691,144766.59,0.24,Renovable,2017-11-04
4692,277428.4,0.45,Renovable,2017-11-05
4693,270366.62,0.35,Renovable,2017-11-06
4694,243982.84,0.31,Renovable,2017-11-07
4695,242470.28,0.3,Renovable,2017-11-08
4696,273586.77,0.34,Renovable,2017-11-09
4697,269999.92,0.33,Renovable,2017-11-10
4698,233148.8,0.33,Renovable,2017-11-11
4699,242884.09,0.37,Renovable,2017-11-12
4700,348482.6,0.42,Renovable,2017-11-13
4701,266892.61,0.32,Renovable,2017-11-14
4702,139631.49,0.17,Renovable,2017-11-15
4703,112594.48,0.14,Renovable,2017-11-16
4704,143291.42,0.17,Renovable,2017-11-17
4705,172087.32,0.24,Renovable,2017-11-18
4706,129777.4,0.2,Renovable,2017-11-19
4707,115711.74,0.15,Renovable,2017-11-20
4708,134566.45,0.17,Renovable,2017-11-21
4709,216611.93,0.27,Renovable,2017-11-22
4710,229950.57,0.29,Renovable,2017-11-23
4711,178674.99,0.24,Renovable,2017-11-24
4712,232847.41,0.33,Renovable,2017-11-25
4713,195035.07,0.3,Renovable,2017-11-26
4714,118344.95,0.15,Renovable,2017-11-27
4715,137350.5,0.17,Renovable,2017-11-28
4716,200689.17,0.24,Renovable,2017-11-29
4717,219351.12,0.25,Renovable,2017-11-30
4718,313500.74,0.35,Renovable,2017-12-01
4719,316338.89,0.38,Renovable,2017-12-02
4720,245202.35,0.32,Renovable,2017-12-03
4721,180107.45,0.2,Renovable,2017-12-04
4722,141568.74,0.16,Renovable,2017-12-05
4723,149958.31,0.18,Renovable,2017-12-06
4724,178958.77,0.22,Renovable,2017-12-07
4725,201518.1,0.27,Renovable,2017-12-08
4726,242840.73,0.31,Renovable,2017-12-09
4727,370969.47,0.47,Renovable,2017-12-10
4728,324825.16,0.39,Renovable,2017-12-11
4729,221108.33,0.26,Renovable,2017-12-12
4730,281308.9,0.31,Renovable,2017-12-13
4731,317441.65,0.37,Renovable,2017-12-14
4732,308189.09,0.36,Renovable,2017-12-15
4733,243735.17,0.32,Renovable,2017-12-16
4734,208495.89,0.29,Renovable,2017-12-17
4735,240759.37,0.28,Renovable,2017-12-18
4736,246056.58,0.28,Renovable,2017-12-19
4737,218100.87,0.25,Renovable,2017-12-20
4738,201705.23,0.24,Renovable,2017-12-21
4739,249531.37,0.32,Renovable,2017-12-22
4740,195343.1,0.3,Renovable,2017-12-23
4741,155346.87,0.26,Renovable,2017-12-24
4742,206352.91,0.35,Renovable,2017-12-25
4743,304948.77,0.45,Renovable,2017-12-26
4744,395595.33,0.52,Renovable,2017-12-27
4745,365744.79,0.5,Renovable,2017-12-28
4746,331008.94,0.47,Renovable,2017-12-29
4747,315658.55,0.47,Renovable,2017-12-30
4748,330391.7,0.51,Renovable,2017-12-31
4749,485170.87,0.8,No renovable,2017-01-01
4750,532361.03,0.75,No renovable,2017-01-02
4751,593651.93,0.76,No renovable,2017-01-03
4752,576315.44,0.72,No renovable,2017-01-04
4753,546391.81,0.7,No renovable,2017-01-05
4754,530646.32,0.75,No renovable,2017-01-06
4755,520681.66,0.75,No renovable,2017-01-07
4756,491938.15,0.71,No renovable,2017-01-08
4757,584789.76,0.7,No renovable,2017-01-09
4758,536557.34,0.61,No renovable,2017-01-10
4759,574572.79,0.67,No renovable,2017-01-11
4760,567938.88,0.68,No renovable,2017-01-12
4761,554882.25,0.63,No renovable,2017-01-13
4762,523106.87,0.65,No renovable,2017-01-14
4763,508729.09,0.63,No renovable,2017-01-15
4764,530681.95,0.59,No renovable,2017-01-16
4765,539769.5,0.57,No renovable,2017-01-17
4766,608661.01,0.65,No renovable,2017-01-18
4767,634293.06,0.69,No renovable,2017-01-19
4768,677696.33,0.74,No renovable,2017-01-20
4769,555983.0,0.74,No renovable,2017-01-21
4770,516848.65,0.69,No renovable,2017-01-22
4771,612718.2,0.7,No renovable,2017-01-23
4772,632527.37,0.68,No renovable,2017-01-24
4773,676550.54,0.73,No renovable,2017-01-25
4774,630906.3,0.71,No renovable,2017-01-26
4775,571886.77,0.66,No renovable,2017-01-27
4776,489951.32,0.64,No renovable,2017-01-28
4777,478453.84,0.7,No renovable,2017-01-29
4778,537345.47,0.71,No renovable,2017-01-30
4779,602549.43,0.74,No renovable,2017-01-31
4780,545077.58,0.7,No renovable,2017-02-01
4781,452800.9,0.57,No renovable,2017-02-02
4782,429801.08,0.55,No renovable,2017-02-03
4783,371690.3,0.51,No renovable,2017-02-04
4784,341307.48,0.45,No renovable,2017-02-05
4785,442426.31,0.53,No renovable,2017-02-06
4786,505441.61,0.6,No renovable,2017-02-07
4787,513586.7,0.58,No renovable,2017-02-08
4788,560381.44,0.68,No renovable,2017-02-09
4789,574063.59,0.69,No renovable,2017-02-10
4790,457113.76,0.62,No renovable,2017-02-11
4791,365687.35,0.48,No renovable,2017-02-12
4792,460957.38,0.58,No renovable,2017-02-13
4793,498192.27,0.69,No renovable,2017-02-14
4794,505375.52,0.7,No renovable,2017-02-15
4795,536218.74,0.73,No renovable,2017-02-16
4796,548283.83,0.77,No renovable,2017-02-17
4797,492118.01,0.78,No renovable,2017-02-18
4798,426688.28,0.65,No renovable,2017-02-19
4799,505162.97,0.67,No renovable,2017-02-20
4800,504327.95,0.67,No renovable,2017-02-21
4801,508771.01,0.73,No renovable,2017-02-22
4802,519999.0,0.75,No renovable,2017-02-23
4803,473015.95,0.64,No renovable,2017-02-24
4804,445717.66,0.7,No renovable,2017-02-25
4805,431037.98,0.72,No renovable,2017-02-26
4806,407992.71,0.54,No renovable,2017-02-27
4807,396005.18,0.49,No renovable,2017-02-28
4808,447763.04,0.62,No renovable,2017-03-01
4809,460291.33,0.66,No renovable,2017-03-02
4810,376320.2,0.5,No renovable,2017-03-03
4811,358833.01,0.51,No renovable,2017-03-04
4812,340044.4,0.52,No renovable,2017-03-05
4813,361616.31,0.49,No renovable,2017-03-06
4814,396567.73,0.53,No renovable,2017-03-07
4815,445430.76,0.65,No renovable,2017-03-08
4816,443882.57,0.65,No renovable,2017-03-09
4817,430192.61,0.66,No renovable,2017-03-10
4818,375801.21,0.62,No renovable,2017-03-11
4819,342428.92,0.51,No renovable,2017-03-12
4820,369506.1,0.47,No renovable,2017-03-13
4821,373541.4,0.5,No renovable,2017-03-14
4822,372097.48,0.55,No renovable,2017-03-15
4823,384825.02,0.57,No renovable,2017-03-16
4824,397232.62,0.61,No renovable,2017-03-17
4825,385974.06,0.63,No renovable,2017-03-18
4826,376527.95,0.66,No renovable,2017-03-19
4827,404028.56,0.65,No renovable,2017-03-20
4828,387911.93,0.57,No renovable,2017-03-21
4829,374756.85,0.53,No renovable,2017-03-22
4830,417200.7,0.61,No renovable,2017-03-23
4831,468972.04,0.68,No renovable,2017-03-24
4832,376613.03,0.59,No renovable,2017-03-25
4833,339253.62,0.55,No renovable,2017-03-26
4834,430047.35,0.6,No renovable,2017-03-27
4835,455265.32,0.67,No renovable,2017-03-28
4836,437953.17,0.65,No renovable,2017-03-29
4837,403751.61,0.58,No renovable,2017-03-30
4838,381588.77,0.55,No renovable,2017-03-31
4839,348496.83,0.49,No renovable,2017-04-01
4840,354795.9,0.56,No renovable,2017-04-02
4841,426542.17,0.64,No renovable,2017-04-03
4842,398654.67,0.57,No renovable,2017-04-04
4843,370988.71,0.52,No renovable,2017-04-05
4844,373765.59,0.52,No renovable,2017-04-06
4845,407841.48,0.62,No renovable,2017-04-07
4846,383408.76,0.63,No renovable,2017-04-08
4847,365321.58,0.62,No renovable,2017-04-09
4848,403703.52,0.64,No renovable,2017-04-10
4849,414229.2,0.62,No renovable,2017-04-11
4850,429685.72,0.67,No renovable,2017-04-12
4851,402324.36,0.69,No renovable,2017-04-13
4852,376263.79,0.68,No renovable,2017-04-14
4853,364501.29,0.62,No renovable,2017-04-15
4854,363295.13,0.63,No renovable,2017-04-16
4855,400128.9,0.69,No renovable,2017-04-17
4856,377349.96,0.56,No renovable,2017-04-18
4857,346097.31,0.48,No renovable,2017-04-19
4858,357363.36,0.52,No renovable,2017-04-20
4859,373366.87,0.56,No renovable,2017-04-21
4860,379134.71,0.64,No renovable,2017-04-22
4861,400634.2,0.71,No renovable,2017-04-23
4862,442988.92,0.71,No renovable,2017-04-24
4863,428310.68,0.65,No renovable,2017-04-25
4864,415919.53,0.58,No renovable,2017-04-26
4865,410877.15,0.58,No renovable,2017-04-27
4866,413230.28,0.59,No renovable,2017-04-28
4867,385482.48,0.63,No renovable,2017-04-29
4868,339353.75,0.5,No renovable,2017-04-30
4869,370993.49,0.62,No renovable,2017-05-01
4870,463956.29,0.71,No renovable,2017-05-02
4871,462386.65,0.68,No renovable,2017-05-03
4872,464129.8,0.68,No renovable,2017-05-04
4873,395718.66,0.56,No renovable,2017-05-05
4874,364466.32,0.57,No renovable,2017-05-06
4875,377323.89,0.67,No renovable,2017-05-07
4876,418255.64,0.64,No renovable,2017-05-08
4877,431503.36,0.66,No renovable,2017-05-09
4878,417470.8,0.65,No renovable,2017-05-10
4879,351327.99,0.5,No renovable,2017-05-11
4880,359080.79,0.53,No renovable,2017-05-12
4881,349007.81,0.58,No renovable,2017-05-13
4882,348572.74,0.64,No renovable,2017-05-14
4883,426943.41,0.69,No renovable,2017-05-15
4884,455716.83,0.69,No renovable,2017-05-16
4885,437514.02,0.66,No renovable,2017-05-17
4886,384364.76,0.58,No renovable,2017-05-18
4887,409663.78,0.64,No renovable,2017-05-19
4888,388287.66,0.65,No renovable,2017-05-20
4889,350674.3,0.59,No renovable,2017-05-21
4890,433488.86,0.67,No renovable,2017-05-22
4891,428638.95,0.61,No renovable,2017-05-23
4892,451700.64,0.65,No renovable,2017-05-24
4893,499394.41,0.69,No renovable,2017-05-25
4894,511296.68,0.71,No renovable,2017-05-26
4895,405911.13,0.62,No renovable,2017-05-27
4896,367731.04,0.6,No renovable,2017-05-28
4897,476083.52,0.71,No renovable,2017-05-29
4898,503073.15,0.73,No renovable,2017-05-30
4899,500173.72,0.71,No renovable,2017-05-31
4900,517998.96,0.71,No renovable,2017-06-01
4901,511991.38,0.71,No renovable,2017-06-02
4902,406869.36,0.65,No renovable,2017-06-03
4903,379285.5,0.62,No renovable,2017-06-04
4904,409611.91,0.6,No renovable,2017-06-05
4905,464651.46,0.66,No renovable,2017-06-06
4906,494187.3,0.71,No renovable,2017-06-07
4907,477611.77,0.66,No renovable,2017-06-08
4908,522644.82,0.75,No renovable,2017-06-09
4909,462869.2,0.72,No renovable,2017-06-10
4910,405542.51,0.66,No renovable,2017-06-11
4911,483171.88,0.64,No renovable,2017-06-12
4912,537605.22,0.69,No renovable,2017-06-13
4913,592835.94,0.75,No renovable,2017-06-14
4914,585682.21,0.73,No renovable,2017-06-15
4915,564441.81,0.69,No renovable,2017-06-16
4916,509868.22,0.69,No renovable,2017-06-17
4917,479185.53,0.7,No renovable,2017-06-18
4918,583314.02,0.7,No renovable,2017-06-19
4919,642688.62,0.75,No renovable,2017-06-20
4920,664151.89,0.79,No renovable,2017-06-21
4921,671131.46,0.79,No renovable,2017-06-22
4922,625532.04,0.77,No renovable,2017-06-23
4923,543232.38,0.74,No renovable,2017-06-24
4924,488137.12,0.74,No renovable,2017-06-25
4925,557320.65,0.74,No renovable,2017-06-26
4926,483362.17,0.64,No renovable,2017-06-27
4927,368284.96,0.48,No renovable,2017-06-28
4928,388447.1,0.53,No renovable,2017-06-29
4929,406116.2,0.58,No renovable,2017-06-30
4930,407411.29,0.62,No renovable,2017-07-01
4931,370335.5,0.58,No renovable,2017-07-02
4932,485091.25,0.67,No renovable,2017-07-03
4933,522622.76,0.68,No renovable,2017-07-04
4934,549780.45,0.71,No renovable,2017-07-05
4935,568330.71,0.74,No renovable,2017-07-06
4936,560954.15,0.73,No renovable,2017-07-07
4937,486456.38,0.72,No renovable,2017-07-08
4938,454107.34,0.74,No renovable,2017-07-09
4939,559877.24,0.74,No renovable,2017-07-10
4940,608850.39,0.78,No renovable,2017-07-11
4941,620593.8,0.77,No renovable,2017-07-12
4942,618082.6,0.76,No renovable,2017-07-13
4943,573343.92,0.68,No renovable,2017-07-14
4944,477692.58,0.64,No renovable,2017-07-15
4945,450207.32,0.65,No renovable,2017-07-16
4946,558937.08,0.69,No renovable,2017-07-17
4947,547997.42,0.66,No renovable,2017-07-18
4948,562963.52,0.7,No renovable,2017-07-19
4949,568679.6,0.73,No renovable,2017-07-20
4950,550220.71,0.74,No renovable,2017-07-21
4951,463571.47,0.72,No renovable,2017-07-22
4952,424176.76,0.7,No renovable,2017-07-23
4953,471241.89,0.65,No renovable,2017-07-24
4954,462051.36,0.64,No renovable,2017-07-25
4955,528576.7,0.74,No renovable,2017-07-26
4956,572736.15,0.77,No renovable,2017-07-27
4957,573330.26,0.77,No renovable,2017-07-28
4958,479738.78,0.69,No renovable,2017-07-29
4959,450002.64,0.7,No renovable,2017-07-30
4960,539910.21,0.73,No renovable,2017-07-31
4961,596087.53,0.8,No renovable,2017-08-01
4962,603079.05,0.77,No renovable,2017-08-02
4963,600221.09,0.77,No renovable,2017-08-03
4964,607543.41,0.77,No renovable,2017-08-04
4965,479021.17,0.66,No renovable,2017-08-05
4966,402562.55,0.58,No renovable,2017-08-06
4967,523804.09,0.69,No renovable,2017-08-07
4968,503777.7,0.66,No renovable,2017-08-08
4969,466321.15,0.64,No renovable,2017-08-09
4970,415955.33,0.59,No renovable,2017-08-10
4971,436475.73,0.63,No renovable,2017-08-11
4972,406547.65,0.65,No renovable,2017-08-12
4973,378470.29,0.64,No renovable,2017-08-13
4974,422093.04,0.65,No renovable,2017-08-14
4975,438983.23,0.72,No renovable,2017-08-15
4976,498330.44,0.77,No renovable,2017-08-16
4977,511474.45,0.76,No renovable,2017-08-17
4978,495132.69,0.71,No renovable,2017-08-18
4979,401379.11,0.62,No renovable,2017-08-19
4980,371761.32,0.59,No renovable,2017-08-20
4981,506388.39,0.71,No renovable,2017-08-21
4982,551347.29,0.74,No renovable,2017-08-22
4983,566642.96,0.76,No renovable,2017-08-23
4984,535229.85,0.72,No renovable,2017-08-24
4985,552703.02,0.75,No renovable,2017-08-25
4986,485840.25,0.73,No renovable,2017-08-26
4987,441392.01,0.71,No renovable,2017-08-27
4988,552278.5,0.77,No renovable,2017-08-28
4989,574531.1,0.81,No renovable,2017-08-29
4990,549214.89,0.79,No renovable,2017-08-30
4991,487512.56,0.71,No renovable,2017-08-31
4992,425225.69,0.64,No renovable,2017-09-01
4993,383909.92,0.63,No renovable,2017-09-02
4994,394846.24,0.72,No renovable,2017-09-03
4995,510163.7,0.75,No renovable,2017-09-04
4996,552423.13,0.76,No renovable,2017-09-05
4997,487434.34,0.65,No renovable,2017-09-06
4998,502799.34,0.69,No renovable,2017-09-07
4999,515411.1,0.75,No renovable,2017-09-08
5000,359400.59,0.57,No renovable,2017-09-09
5001,354423.44,0.56,No renovable,2017-09-10
5002,414514.34,0.61,No renovable,2017-09-11
5003,498356.15,0.71,No renovable,2017-09-12
5004,524258.19,0.72,No renovable,2017-09-13
5005,476309.78,0.67,No renovable,2017-09-14
5006,434073.89,0.64,No renovable,2017-09-15
5007,415233.24,0.69,No renovable,2017-09-16
5008,415595.04,0.73,No renovable,2017-09-17
5009,455329.4,0.67,No renovable,2017-09-18
5010,519070.45,0.73,No renovable,2017-09-19
5011,564992.4,0.79,No renovable,2017-09-20
5012,551576.66,0.78,No renovable,2017-09-21
5013,514328.45,0.72,No renovable,2017-09-22
5014,458926.3,0.72,No renovable,2017-09-23
5015,442397.52,0.73,No renovable,2017-09-24
5016,520090.78,0.73,No renovable,2017-09-25
5017,558333.87,0.8,No renovable,2017-09-26
5018,570748.09,0.8,No renovable,2017-09-27
5019,569754.16,0.79,No renovable,2017-09-28
5020,572352.57,0.81,No renovable,2017-09-29
5021,491261.68,0.82,No renovable,2017-09-30
5022,449536.33,0.77,No renovable,2017-10-01
5023,531368.94,0.75,No renovable,2017-10-02
5024,567597.18,0.78,No renovable,2017-10-03
5025,599324.47,0.79,No renovable,2017-10-04
5026,573457.51,0.76,No renovable,2017-10-05
5027,518039.36,0.67,No renovable,2017-10-06
5028,459535.77,0.71,No renovable,2017-10-07
5029,457937.32,0.75,No renovable,2017-10-08
5030,596569.37,0.83,No renovable,2017-10-09
5031,647368.4,0.86,No renovable,2017-10-10
5032,608400.26,0.82,No renovable,2017-10-11
5033,538022.91,0.82,No renovable,2017-10-12
